@relation Kyrie_Irving
@attribute box_fg3a Continuous
@attribute box_fga Continuous
@attribute box_fta Continuous
@attribute box_minutes Continuous
@attribute 'opponent_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute 'team_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute box_oreb Continuous
@attribute box_ast Continuous
@attribute box_stl Continuous
@attribute box_blk Continuous
@attribute box_to Continuous
@attribute box_pf Continuous
@attribute box_pts Continuous
@data
6,13,4,1902,1610612758,1610612739,0,6,0,0,3,0,21
8,16,3,1955,1610612750,1610612739,1,4,2,0,3,2,12
8,16,4,2339,1610612755,1610612739,1,5,0,0,5,1,24
3,5,7,1918,1610612746,1610612739,2,4,0,0,1,3,10
9,26,0,2359,1610612754,1610612739,3,5,1,0,2,5,29
8,14,4,1912,1610612747,1610612739,0,10,1,0,1,4,28
5,14,2,2280,1610612748,1610612739,2,6,2,0,3,2,15
3,18,6,2309,1610612741,1610612739,3,7,1,1,1,1,17
4,10,4,1601,1610612752,1610612739,1,2,1,0,2,1,18
3,16,6,2066,1610612765,1610612739,0,5,1,0,3,4,18
8,17,10,2270,1610612744,1610612739,1,1,2,0,2,1,24
5,17,7,2433,1610612761,1610612739,0,8,0,0,2,0,26
5,16,7,2526,1610612737,1610612739,0,4,2,0,5,0,20
0,11,2,1535,1610612756,1610612739,0,3,1,0,1,3,8
2,13,10,2089,1610612742,1610612739,1,5,2,0,3,1,22
7,32,10,2794,1610612759,1610612739,1,5,4,0,2,3,57
6,15,6,2076,1610612753,1610612739,0,4,1,0,5,3,33
4,18,6,1850,1610612764,1610612739,0,7,0,0,4,0,25
7,15,11,2069,1610612748,1610612739,0,6,0,1,2,2,21
4,16,4,1965,1610612754,1610612739,3,3,0,0,1,4,13
5,19,1,1848,1610612749,1610612739,0,7,2,0,3,1,20
7,21,5,2116,1610612763,1610612739,1,2,2,0,5,3,24
5,22,5,2308,1610612751,1610612739,0,3,1,2,1,1,26
2,18,3,2295,1610612755,1610612739,0,4,2,0,5,1,17
7,17,4,2158,1610612748,1610612739,0,5,4,0,4,2,23
5,19,8,2228,1610612741,1610612739,2,4,3,1,5,2,27
8,13,11,2458,1610612749,1610612739,3,9,3,0,6,3,27
3,7,0,1037,1610612765,1610612739,2,3,1,0,0,1,12
3,9,0,1072,1610612764,1610612739,0,7,1,0,2,0,9
9,21,5,2432,1610612738,1610612739,2,2,1,1,1,3,30
8,18,7,2326,1610612738,1610612739,0,6,0,1,2,3,26
5,19,8,2597,1610612738,1610612739,3,3,1,1,0,5,24
5,23,9,2638,1610612741,1610612739,0,6,1,1,2,2,30
3,9,12,2051,1610612741,1610612739,0,3,2,0,3,1,21
4,13,2,2308,1610612741,1610612739,1,0,2,1,2,3,11
2,10,8,2442,1610612741,1610612739,0,2,2,0,1,0,12
6,16,5,2365,1610612741,1610612739,0,5,1,1,3,3,25
1,2,2,730,1610612741,1610612739,0,0,0,1,0,0,6
3,10,1,1639,1610612737,1610612739,1,6,0,0,2,1,10
8,22,1,2617,1610612744,1610612739,2,6,4,2,1,5,23
