@relation 1610612741
@attribute game_id NUMERIC
@attribute season_year NUMERIC
@attribute finals_match {'T','F'}
@attribute fg3_attempted_total NUMERIC
@attribute fg3_made_total NUMERIC
@attribute fg3_percent_average NUMERIC
@attribute fg_attempted_total NUMERIC
@attribute fg_made_total NUMERIC
@attribute fg_percent_average NUMERIC
@attribute ft_attempted_total NUMERIC
@attribute ft_made_total NUMERIC
@attribute ft_percent_average NUMERIC
@attribute total_minutes NUMERIC
@attribute opponent_id {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute total_points_scored NUMERIC
@attribute total_players_accounted NUMERIC
@attribute average_time_played NUMERIC
@data
0513, 13, F, 14.0, 6.0, 0.42857142857142855, 82.0, 36.0, 0.43902439024390244, 23.0, 14.0, 0.6086956521739131, 14400.0, '1610612756', 92.0, 8.0, 1800.0
0538, 13, F, 16.0, 6.0, 0.375, 62.0, 24.0, 0.3870967741935484, 39.0, 27.0, 0.6923076923076923, 14400.0, '1610612749', 81.0, 9.0, 1600.0
0547, 13, F, 14.0, 6.0, 0.42857142857142855, 81.0, 38.0, 0.4691358024691358, 26.0, 21.0, 0.8076923076923077, 14400.0, '1610612766', 103.0, 9.0, 1600.0
0558, 13, F, 21.0, 9.0, 0.42857142857142855, 79.0, 34.0, 0.43037974683544306, 19.0, 11.0, 0.5789473684210527, 14400.0, '1610612764', 88.0, 10.0, 1440.0
0566, 13, F, 33.0, 12.0, 0.36363636363636365, 113.0, 48.0, 0.4247787610619469, 23.0, 20.0, 0.8695652173913043, 18900.0, '1610612753', 128.0, 9.0, 2100.0
0585, 13, F, 24.0, 9.0, 0.375, 76.0, 35.0, 0.4605263157894737, 16.0, 14.0, 0.875, 14400.0, '1610612764', 93.0, 9.0, 1600.0
0596, 13, F, 20.0, 6.0, 0.3, 82.0, 40.0, 0.4878048780487805, 20.0, 17.0, 0.85, 14400.0, '1610612755', 103.0, 11.0, 1309.090909090909
0613, 13, F, 21.0, 7.0, 0.3333333333333333, 102.0, 39.0, 0.38235294117647056, 24.0, 17.0, 0.7083333333333334, 15901.0, '1610612747', 102.0, 9.0, 1766.7777777777778
0622, 13, F, 21.0, 10.0, 0.47619047619047616, 70.0, 37.0, 0.5285714285714286, 18.0, 14.0, 0.7777777777777778, 14400.0, '1610612739', 98.0, 9.0, 1600.0
0641, 13, F, 19.0, 6.0, 0.3157894736842105, 93.0, 40.0, 0.43010752688172044, 11.0, 9.0, 0.8181818181818182, 14400.0, '1610612746', 95.0, 11.0, 1309.090909090909
0646, 13, F, 23.0, 11.0, 0.4782608695652174, 77.0, 31.0, 0.4025974025974026, 22.0, 16.0, 0.7272727272727273, 14400.0, '1610612766', 89.0, 9.0, 1600.0
0664, 13, F, 24.0, 8.0, 0.3333333333333333, 85.0, 32.0, 0.3764705882352941, 16.0, 14.0, 0.875, 14400.0, '1610612750', 86.0, 9.0, 1600.0
0683, 13, F, 12.0, 4.0, 0.3333333333333333, 83.0, 37.0, 0.4457831325301205, 23.0, 18.0, 0.782608695652174, 14400.0, '1610612759', 96.0, 9.0, 1600.0
0703, 13, F, 16.0, 3.0, 0.1875, 70.0, 27.0, 0.38571428571428573, 33.0, 22.0, 0.6666666666666666, 14400.0, '1610612740', 79.0, 10.0, 1440.0
0720, 13, F, 20.0, 4.0, 0.2, 78.0, 22.0, 0.28205128205128205, 34.0, 22.0, 0.6470588235294118, 14400.0, '1610612758', 70.0, 11.0, 1309.090909090909
0723, 13, F, 18.0, 6.0, 0.3333333333333333, 78.0, 35.0, 0.44871794871794873, 31.0, 25.0, 0.8064516129032258, 14401.0, '1610612756', 101.0, 9.0, 1600.111111111111
0738, 13, F, 14.0, 4.0, 0.2857142857142857, 77.0, 32.0, 0.4155844155844156, 20.0, 19.0, 0.95, 14400.0, '1610612744', 87.0, 8.0, 1800.0
0757, 13, F, 22.0, 7.0, 0.3181818181818182, 80.0, 34.0, 0.425, 17.0, 17.0, 1.0, 14400.0, '1610612747', 92.0, 8.0, 1800.0
0772, 13, F, 20.0, 8.0, 0.4, 85.0, 43.0, 0.5058823529411764, 13.0, 6.0, 0.46153846153846156, 14400.0, '1610612737', 100.0, 8.0, 1800.0
0790, 13, F, 14.0, 4.0, 0.2857142857142857, 70.0, 35.0, 0.5, 21.0, 18.0, 0.8571428571428571, 14401.0, '1610612751', 92.0, 9.0, 1600.111111111111
0803, 13, F, 12.0, 7.0, 0.5833333333333334, 72.0, 36.0, 0.5, 20.0, 15.0, 0.75, 14400.0, '1610612761', 94.0, 9.0, 1600.0
0820, 13, F, 17.0, 10.0, 0.5882352941176471, 84.0, 42.0, 0.5, 27.0, 23.0, 0.8518518518518519, 14400.0, '1610612743', 117.0, 12.0, 1200.0
0834, 13, F, 21.0, 6.0, 0.2857142857142857, 81.0, 29.0, 0.35802469135802467, 17.0, 15.0, 0.8823529411764706, 14400.0, '1610612748', 79.0, 8.0, 1800.0
0849, 13, F, 24.0, 8.0, 0.3333333333333333, 88.0, 37.0, 0.42045454545454547, 29.0, 25.0, 0.8620689655172413, 14400.0, '1610612737', 107.0, 8.0, 1800.0
0855, 13, F, 14.0, 5.0, 0.35714285714285715, 83.0, 37.0, 0.4457831325301205, 30.0, 24.0, 0.8, 14401.0, '1610612744', 103.0, 11.0, 1309.1818181818182
0870, 13, F, 19.0, 9.0, 0.47368421052631576, 71.0, 36.0, 0.5070422535211268, 28.0, 19.0, 0.6785714285714286, 14400.0, '1610612742', 100.0, 9.0, 1600.0
0883, 13, F, 22.0, 8.0, 0.36363636363636365, 84.0, 39.0, 0.4642857142857143, 33.0, 23.0, 0.696969696969697, 14400.0, '1610612752', 109.0, 11.0, 1309.090909090909
0891, 13, F, 13.0, 4.0, 0.3076923076923077, 65.0, 30.0, 0.46153846153846156, 23.0, 16.0, 0.6956521739130435, 14400.0, '1610612751', 80.0, 10.0, 1440.0
0909, 13, F, 19.0, 5.0, 0.2631578947368421, 80.0, 43.0, 0.5375, 17.0, 14.0, 0.8235294117647058, 14400.0, '1610612765', 105.0, 9.0, 1600.0
0917, 13, F, 13.0, 2.0, 0.15384615384615385, 75.0, 31.0, 0.41333333333333333, 14.0, 13.0, 0.9285714285714286, 14400.0, '1610612763', 77.0, 9.0, 1600.0
0934, 13, F, 19.0, 7.0, 0.3684210526315789, 90.0, 38.0, 0.4222222222222222, 17.0, 12.0, 0.7058823529411765, 15900.0, '1610612748', 95.0, 9.0, 1766.6666666666667
0952, 13, F, 18.0, 8.0, 0.4444444444444444, 75.0, 32.0, 0.4266666666666667, 28.0, 24.0, 0.8571428571428571, 14400.0, '1610612759', 96.0, 10.0, 1440.0
0968, 13, F, 24.0, 14.0, 0.5833333333333334, 86.0, 43.0, 0.5, 13.0, 11.0, 0.8461538461538461, 14400.0, '1610612745', 111.0, 12.0, 1200.0
0986, 13, F, 20.0, 6.0, 0.3, 78.0, 31.0, 0.3974358974358974, 33.0, 26.0, 0.7878787878787878, 14400.0, '1610612758', 94.0, 9.0, 1600.0
0999, 13, F, 22.0, 5.0, 0.22727272727272727, 84.0, 29.0, 0.34523809523809523, 31.0, 22.0, 0.7096774193548387, 14400.0, '1610612760', 85.0, 9.0, 1600.0
1008, 13, F, 15.0, 8.0, 0.5333333333333333, 83.0, 36.0, 0.43373493975903615, 27.0, 22.0, 0.8148148148148148, 14400.0, '1610612755', 102.0, 9.0, 1600.0
1022, 13, F, 11.0, 5.0, 0.45454545454545453, 77.0, 28.0, 0.36363636363636365, 24.0, 18.0, 0.75, 14400.0, '1610612754', 79.0, 9.0, 1600.0
1034, 13, F, 14.0, 5.0, 0.35714285714285715, 70.0, 31.0, 0.44285714285714284, 31.0, 24.0, 0.7741935483870968, 14400.0, '1610612755', 91.0, 9.0, 1600.0
1050, 13, F, 15.0, 4.0, 0.26666666666666666, 84.0, 35.0, 0.4166666666666667, 16.0, 15.0, 0.9375, 14400.0, '1610612754', 89.0, 11.0, 1309.090909090909
1080, 13, F, 17.0, 3.0, 0.17647058823529413, 84.0, 33.0, 0.39285714285714285, 7.0, 5.0, 0.7142857142857143, 14400.0, '1610612757', 74.0, 10.0, 1440.0
1097, 13, F, 16.0, 8.0, 0.5, 70.0, 37.0, 0.5285714285714286, 31.0, 25.0, 0.8064516129032258, 14400.0, '1610612738', 107.0, 9.0, 1600.0
1106, 13, F, 16.0, 3.0, 0.1875, 80.0, 38.0, 0.475, 16.0, 15.0, 0.9375, 14400.0, '1610612738', 94.0, 9.0, 1600.0
1120, 13, F, 25.0, 12.0, 0.48, 78.0, 40.0, 0.5128205128205128, 15.0, 13.0, 0.8666666666666667, 14400.0, '1610612737', 105.0, 9.0, 1600.0
1137, 13, F, 22.0, 7.0, 0.3181818181818182, 84.0, 31.0, 0.36904761904761907, 42.0, 33.0, 0.7857142857142857, 14400.0, '1610612749', 102.0, 11.0, 1309.090909090909
1144, 13, F, 23.0, 9.0, 0.391304347826087, 79.0, 35.0, 0.4430379746835443, 21.0, 17.0, 0.8095238095238095, 14400.0, '1610612764', 96.0, 11.0, 1309.090909090909
1169, 13, F, 21.0, 11.0, 0.5238095238095238, 82.0, 41.0, 0.5, 12.0, 9.0, 0.75, 14400.0, '1610612750', 102.0, 9.0, 1600.0
1181, 13, F, 19.0, 5.0, 0.2631578947368421, 81.0, 40.0, 0.49382716049382713, 23.0, 21.0, 0.9130434782608695, 14401.0, '1610612765', 106.0, 9.0, 1600.111111111111
1197, 13, F, 22.0, 6.0, 0.2727272727272727, 74.0, 29.0, 0.3918918918918919, 32.0, 25.0, 0.78125, 14400.0, '1610612752', 89.0, 9.0, 1600.0
1208, 13, F, 13.0, 5.0, 0.38461538461538464, 77.0, 39.0, 0.5064935064935064, 32.0, 25.0, 0.78125, 14400.0, '1610612753', 108.0, 11.0, 1309.090909090909
1223, 13, F, 22.0, 8.0, 0.36363636363636365, 86.0, 34.0, 0.3953488372093023, 15.0, 10.0, 0.6666666666666666, 15900.0, '1610612766', 86.0, 9.0, 1766.6666666666667
0010, 14, F, 24.0, 7.0, 0.2916666666666667, 71.0, 36.0, 0.5070422535211268, 30.0, 25.0, 0.8333333333333334, 14400.0, '1610612752', 104.0, 12.0, 1200.0
0022, 14, F, 31.0, 13.0, 0.41935483870967744, 90.0, 41.0, 0.45555555555555555, 17.0, 13.0, 0.7647058823529411, 15901.0, '1610612739', 108.0, 10.0, 1590.1
0035, 14, F, 23.0, 9.0, 0.391304347826087, 69.0, 33.0, 0.4782608695652174, 40.0, 31.0, 0.775, 14400.0, '1610612750', 106.0, 10.0, 1440.0
0053, 14, F, 15.0, 7.0, 0.4666666666666667, 75.0, 35.0, 0.4666666666666667, 27.0, 21.0, 0.7777777777777778, 14400.0, '1610612753', 98.0, 10.0, 1440.0
0062, 14, F, 16.0, 5.0, 0.3125, 73.0, 34.0, 0.4657534246575342, 30.0, 22.0, 0.7333333333333333, 14400.0, '1610612749', 95.0, 10.0, 1440.0
0073, 14, F, 24.0, 12.0, 0.5, 78.0, 40.0, 0.5128205128205128, 34.0, 26.0, 0.7647058823529411, 14400.0, '1610612755', 118.0, 10.0, 1440.0
0086, 14, F, 18.0, 8.0, 0.4444444444444444, 92.0, 42.0, 0.45652173913043476, 15.0, 9.0, 0.6, 14400.0, '1610612738', 101.0, 10.0, 1440.0
0101, 14, F, 20.0, 7.0, 0.35, 88.0, 39.0, 0.4431818181818182, 20.0, 17.0, 0.85, 14400.0, '1610612765', 102.0, 10.0, 1440.0
0119, 14, F, 15.0, 4.0, 0.26666666666666666, 77.0, 37.0, 0.4805194805194805, 32.0, 22.0, 0.6875, 14400.0, '1610612761', 100.0, 11.0, 1309.090909090909
0135, 14, F, 17.0, 4.0, 0.23529411764705882, 83.0, 35.0, 0.42168674698795183, 23.0, 16.0, 0.6956521739130435, 14400.0, '1610612754', 90.0, 10.0, 1440.0
0154, 14, F, 26.0, 10.0, 0.38461538461538464, 80.0, 39.0, 0.4875, 25.0, 17.0, 0.68, 14400.0, '1610612746', 105.0, 9.0, 1600.0
0171, 14, F, 19.0, 5.0, 0.2631578947368421, 84.0, 36.0, 0.42857142857142855, 16.0, 11.0, 0.6875, 14401.0, '1610612758', 88.0, 12.0, 1200.0833333333333
0183, 14, F, 22.0, 8.0, 0.36363636363636365, 83.0, 30.0, 0.3614457831325301, 28.0, 19.0, 0.6785714285714286, 14401.0, '1610612757', 87.0, 11.0, 1309.1818181818182
0204, 14, F, 20.0, 9.0, 0.45, 72.0, 36.0, 0.5, 23.0, 16.0, 0.6956521739130435, 14400.0, '1610612762', 97.0, 9.0, 1600.0
0209, 14, F, 21.0, 7.0, 0.3333333333333333, 82.0, 35.0, 0.4268292682926829, 37.0, 32.0, 0.8648648648648649, 14400.0, '1610612743', 109.0, 11.0, 1309.090909090909
0223, 14, F, 17.0, 5.0, 0.29411764705882354, 90.0, 37.0, 0.4111111111111111, 37.0, 30.0, 0.8108108108108109, 14400.0, '1610612738', 109.0, 10.0, 1440.0
0242, 14, F, 24.0, 7.0, 0.2916666666666667, 69.0, 34.0, 0.4927536231884058, 34.0, 27.0, 0.7941176470588235, 14400.0, '1610612751', 102.0, 12.0, 1200.0
0257, 14, F, 26.0, 8.0, 0.3076923076923077, 103.0, 47.0, 0.4563106796116505, 34.0, 27.0, 0.7941176470588235, 17400.0, '1610612742', 129.0, 9.0, 1933.3333333333333
0263, 14, F, 28.0, 12.0, 0.42857142857142855, 80.0, 37.0, 0.4625, 21.0, 16.0, 0.7619047619047619, 14401.0, '1610612766', 102.0, 9.0, 1600.111111111111
0289, 14, F, 21.0, 7.0, 0.3333333333333333, 83.0, 36.0, 0.43373493975903615, 27.0, 23.0, 0.8518518518518519, 14402.0, '1610612744', 102.0, 10.0, 1440.2
0320, 14, F, 22.0, 8.0, 0.36363636363636365, 79.0, 37.0, 0.46835443037974683, 32.0, 23.0, 0.71875, 14400.0, '1610612751', 105.0, 12.0, 1200.0
0328, 14, F, 15.0, 5.0, 0.3333333333333333, 88.0, 44.0, 0.5, 28.0, 22.0, 0.7857142857142857, 14400.0, '1610612757', 115.0, 8.0, 1800.0
0349, 14, F, 18.0, 9.0, 0.5, 71.0, 33.0, 0.4647887323943662, 21.0, 18.0, 0.8571428571428571, 14400.0, '1610612748', 93.0, 12.0, 1200.0
0358, 14, F, 29.0, 6.0, 0.20689655172413793, 93.0, 35.0, 0.3763440860215054, 14.0, 10.0, 0.7142857142857143, 14400.0, '1610612737', 86.0, 8.0, 1800.0
0379, 14, F, 23.0, 12.0, 0.5217391304347826, 75.0, 34.0, 0.4533333333333333, 30.0, 23.0, 0.7666666666666667, 14400.0, '1610612752', 103.0, 9.0, 1600.0
0389, 14, F, 26.0, 10.0, 0.38461538461538464, 73.0, 32.0, 0.4383561643835616, 33.0, 29.0, 0.8787878787878788, 14400.0, '1610612763', 103.0, 9.0, 1600.0
0410, 14, F, 12.0, 6.0, 0.5, 74.0, 40.0, 0.5405405405405406, 47.0, 43.0, 0.9148936170212766, 14401.0, '1610612761', 129.0, 9.0, 1600.111111111111
0419, 14, F, 17.0, 5.0, 0.29411764705882354, 85.0, 39.0, 0.4588235294117647, 24.0, 16.0, 0.6666666666666666, 14400.0, '1610612764', 99.0, 10.0, 1440.0
0430, 14, F, 24.0, 10.0, 0.4166666666666667, 86.0, 42.0, 0.4883720930232558, 25.0, 19.0, 0.76, 14400.0, '1610612747', 113.0, 11.0, 1309.090909090909
0447, 14, F, 20.0, 6.0, 0.3, 89.0, 41.0, 0.4606741573033708, 22.0, 19.0, 0.8636363636363636, 14400.0, '1610612740', 107.0, 10.0, 1440.0
0460, 14, F, 13.0, 5.0, 0.38461538461538464, 84.0, 29.0, 0.34523809523809523, 33.0, 29.0, 0.8787878787878788, 14401.0, '1610612754', 92.0, 10.0, 1440.1
0467, 14, F, 25.0, 8.0, 0.32, 86.0, 33.0, 0.38372093023255816, 15.0, 8.0, 0.5333333333333333, 14400.0, '1610612751', 82.0, 11.0, 1309.090909090909
0482, 14, F, 15.0, 8.0, 0.5333333333333333, 91.0, 38.0, 0.4175824175824176, 25.0, 22.0, 0.88, 14400.0, '1610612743', 106.0, 10.0, 1440.0
0496, 14, F, 28.0, 6.0, 0.21428571428571427, 100.0, 37.0, 0.37, 40.0, 29.0, 0.725, 15900.0, '1610612738', 109.0, 9.0, 1766.6666666666667
0512, 14, F, 17.0, 5.0, 0.29411764705882354, 85.0, 41.0, 0.4823529411764706, 30.0, 27.0, 0.9, 14400.0, '1610612745', 114.0, 9.0, 1600.0
0528, 14, F, 20.0, 6.0, 0.3, 84.0, 28.0, 0.3333333333333333, 20.0, 15.0, 0.75, 14400.0, '1610612762', 77.0, 12.0, 1200.0
0543, 14, F, 26.0, 10.0, 0.38461538461538464, 83.0, 32.0, 0.3855421686746988, 19.0, 12.0, 0.631578947368421, 14403.0, '1610612764', 86.0, 11.0, 1309.3636363636363
0554, 14, F, 17.0, 4.0, 0.23529411764705882, 88.0, 35.0, 0.3977272727272727, 24.0, 21.0, 0.875, 14400.0, '1610612749', 95.0, 9.0, 1600.0
0566, 14, F, 27.0, 8.0, 0.2962962962962963, 84.0, 41.0, 0.4880952380952381, 33.0, 24.0, 0.7272727272727273, 14400.0, '1610612753', 114.0, 9.0, 1600.0
0579, 14, F, 27.0, 13.0, 0.48148148148148145, 79.0, 34.0, 0.43037974683544306, 24.0, 18.0, 0.75, 14399.0, '1610612764', 99.0, 10.0, 1439.9
0591, 14, F, 25.0, 13.0, 0.52, 89.0, 48.0, 0.5393258426966292, 12.0, 10.0, 0.8333333333333334, 14400.0, '1610612738', 119.0, 8.0, 1800.0
0602, 14, F, 26.0, 9.0, 0.34615384615384615, 80.0, 37.0, 0.4625, 20.0, 16.0, 0.8, 14400.0, '1610612737', 99.0, 8.0, 1800.0
0620, 14, F, 16.0, 8.0, 0.5, 80.0, 30.0, 0.375, 32.0, 26.0, 0.8125, 14400.0, '1610612739', 94.0, 11.0, 1309.090909090909
0637, 14, F, 19.0, 6.0, 0.3157894736842105, 76.0, 36.0, 0.47368421052631576, 32.0, 26.0, 0.8125, 14400.0, '1610612759', 104.0, 12.0, 1200.0
0646, 14, F, 16.0, 9.0, 0.5625, 78.0, 38.0, 0.48717948717948717, 20.0, 17.0, 0.85, 14400.0, '1610612742', 102.0, 10.0, 1440.0
0657, 14, F, 24.0, 7.0, 0.2916666666666667, 87.0, 31.0, 0.3563218390804598, 19.0, 15.0, 0.7894736842105263, 14400.0, '1610612748', 84.0, 9.0, 1600.0
0679, 14, F, 29.0, 8.0, 0.27586206896551724, 98.0, 42.0, 0.42857142857142855, 23.0, 21.0, 0.9130434782608695, 15900.0, '1610612744', 113.0, 9.0, 1766.6666666666667
0695, 14, F, 25.0, 6.0, 0.24, 104.0, 43.0, 0.41346153846153844, 32.0, 26.0, 0.8125, 17400.0, '1610612747', 118.0, 11.0, 1581.8181818181818
0704, 14, F, 18.0, 4.0, 0.2222222222222222, 87.0, 36.0, 0.41379310344827586, 27.0, 17.0, 0.6296296296296297, 14400.0, '1610612756', 93.0, 10.0, 1440.0
0735, 14, F, 25.0, 8.0, 0.32, 89.0, 31.0, 0.34831460674157305, 26.0, 20.0, 0.7692307692307693, 14400.0, '1610612745', 90.0, 9.0, 1600.0
0758, 14, F, 22.0, 10.0, 0.45454545454545453, 84.0, 43.0, 0.5119047619047619, 13.0, 11.0, 0.8461538461538461, 14401.0, '1610612740', 107.0, 12.0, 1200.0833333333333
0770, 14, F, 22.0, 8.0, 0.36363636363636365, 77.0, 37.0, 0.4805194805194805, 18.0, 16.0, 0.8888888888888888, 14400.0, '1610612753', 98.0, 9.0, 1600.0
0785, 14, F, 20.0, 7.0, 0.35, 80.0, 42.0, 0.525, 15.0, 13.0, 0.8666666666666667, 14400.0, '1610612758', 104.0, 13.0, 1107.6923076923076
0800, 14, F, 23.0, 9.0, 0.391304347826087, 92.0, 42.0, 0.45652173913043476, 26.0, 20.0, 0.7692307692307693, 14400.0, '1610612739', 113.0, 9.0, 1600.0
0806, 14, F, 16.0, 5.0, 0.3125, 78.0, 33.0, 0.4230769230769231, 22.0, 20.0, 0.9090909090909091, 14400.0, '1610612765', 91.0, 10.0, 1440.0
0818, 14, F, 24.0, 12.0, 0.5, 89.0, 43.0, 0.48314606741573035, 16.0, 14.0, 0.875, 14401.0, '1610612756', 112.0, 9.0, 1600.111111111111
0831, 14, F, 26.0, 8.0, 0.3076923076923077, 76.0, 27.0, 0.35526315789473684, 32.0, 25.0, 0.78125, 14400.0, '1610612749', 87.0, 12.0, 1200.0
